fname,ARIMA,SARIMA,RNN,LSTM
D27.csv,9966.445321886767,3075.909932852867,0.09169251,955.8666342859567
D136.csv,628484.8543509201,893440.731594501,0.0002672709,164088.53302163878
D155.csv,5000.994249117258,3113.0403640388295,0.0036033588,307.9543768171218
D41.csv,5292016.655184259,1165131.1917408835,0.003904355,236155.66152178883
D47.csv,563.5022537358763,371.02007740854225,0.0038740668,389.7218010936579
D32.csv,13780.039009341072,11460.491719761469,7.5583135e-05,13067.057379906546
D131.csv,42072.77451468996,48141.86700666162,0.0025771193,39719.46578987315
D46.csv,130294.37768538087,67858.77953681673,0.47104505,38073.93797826767
D142.csv,1232.4304821035719,1228.123054594506,0.0045774085,244.9221632997679
D31.csv,12722.174125,11322.929146332564,0.00028840645,18025.428775965716
D9.csv,365.39234106672836,361.7821083394505,0.012649332,300.05114978861656
D154.csv,126108.3682024478,203431.20734094855,0.0068416544,93418.51408037654
D15.csv,14465.251571216377,11264.48798436415,0.00025462,2823.0421715253124
D30.csv,5312.888564999998,2152.7577099456835,0.0011402763,579.5411467342543
D133.csv,786764.7058823529,447748.10187025764,0.05491235,1109850.0754203266
D5.csv,38492.639056906795,7868.072598196928,0.016678832,156857.76179670796
D146.csv,2727.9624041854163,1802.2535102129543,0.02081413,543.9962464479224
D156.csv,338934.49840188195,74484.06131966776,0.010521874,33493.36644595339
D6.csv,6895.003056895764,1066.755399212443,0.12639186,513.657112298059
D132.csv,16879994.511991218,7785881.88465205,0.20588526,773227.5194966396
D40.csv,21225.31765128894,7329.41962159017,0.009272847,8895.792628772118
D145.csv,17488.964189209986,27976.344692349772,0.0031890888,4274.226503559803
D153.csv,41233.796750000016,30568.406128913244,0.3995485,2669.017727432578
D50.csv,0.00043645933677708163,0.0004574181928282765,0.008625608,0.00018437742072710127
D37.csv,7654.752872671479,39422.882646636994,0.0011342389,11268.939171598508
D151.csv,35719.55638300617,30151.301675940893,0.01309754,32600.717722834397
D7.csv,330817.1665106993,451695.4267846849,0.0042689964,47239.28023912196
D148.csv,57319.611040904376,61630.58811529677,0.0025079825,24976.2321782758
D49.csv,6605429.48807331,6473017.967578249,0.0041294806,2391473.151144514
