fname,ARIMA,SARIMA,RNN,LSTM
D38.csv,117.41107394855756,77.93499696917655,0.057319883,67.40237742456897
D21.csv,9.826452939121008,10.17485041152821,0.01737687,12.724738121032717
D149.csv,139.19377856089406,135.9920037443795,0.03901958,97.23017044067382
D25.csv,73.632632103525,39.53334200202109,0.29161373,27.02811843872073
D144.csv,136.32064346522606,125.73319222731656,0.050440717,53.13975830078127
D45.csv,34.980644728885416,27.3434830686698,0.4001982,4.683057482489223
D12.csv,48.73061265384969,44.15056488411463,0.05746746,35.31757583618162
D42.csv,552.7493284180132,515.6670803082504,0.09910952,255.2045766469596
D13.csv,220.04207427011607,287.7370792364272,0.10075799,324.8011795043945
D129.csv,1338.0796456964144,1182.476466104778,0.049040783,572.2093048095703
D8.csv,15.770865769411548,15.919864175704566,0.12576236,10.975640182495123
D152.csv,291.0717605943895,255.8684875473592,0.30135795,59.57940521240235
D135.csv,750.0,572.5340230570883,0.008142889,1778.1415608723958
D36.csv,207.6553868069512,52.809428536640425,0.061502874,46.98386764526368
D134.csv,757.3888175042179,363.2352515145955,0.16346559,423.7826232910156
D157.csv,197.42567180510272,129.70315553714522,0.02395303,69.46722259521485
D139.csv,236.8421052631579,241.17879522257783,0.14689262,249.2119362571017
D33.csv,258.83241618872614,253.50754381174983,0.24382837,85.29252910261715
D2.csv,38.16061625307023,31.697810707136533,0.09256775,11.016482543945308
D130.csv,1236.1909953225368,876.8933144218656,0.432651,243.95935154418945
D24.csv,119.25145690844674,62.30346750305952,0.2826281,35.1894264221192
D26.csv,58.9030124544639,52.03807895989089,0.26723933,22.84937408447269
D4.csv,231.8130712507541,212.77601518642948,0.38541204,137.28255208333334
D29.csv,98.90949098292832,86.61705134909545,0.18963937,77.99102706909179
D150.csv,33.790074425708525,27.710980977264377,0.11493268,20.21319770812988
D35.csv,165.19656438541406,105.82353372208676,0.0059600845,39.5739631652832
D137.csv,1795.6679103640402,1732.2704705474289,0.35861996,133.41709899902338
D11.csv,84.42305391671732,67.20334291651675,0.21472609,42.30503234863284
D48.csv,0.1384740397077342,0.1060107789371457,0.06470376,0.0927295112609865
D19.csv,16.008210686575175,14.141182502555248,0.023651233,10.567195510864243
D141.csv,30.07696298235637,30.533096677138317,0.057703104,11.443633193969726
D18.csv,381.0588839230703,473.0215164667848,0.03887742,156.9152221679688
D17.csv,297.60983393707687,138.21231156681694,0.07973089,70.54650802612306
D3.csv,108.33193727224447,111.9360172473708,0.255752,18.05799560546875
D1.csv,46.68873597789798,46.3611282865068,0.28012806,10.23308715820313
D138.csv,644.2307692307693,644.2307692307693,0.38177148,343.09894476996527
D22.csv,128.84640495304055,67.48137371555961,0.2739495,38.190406494140646
D10.csv,105.27697046254283,104.1603128599055,0.0656076,39.95174903869629
D16.csv,1336.415288175726,1325.871294945076,0.0642435,466.9698699951174
D14.csv,174.92988004649948,154.23887628098578,0.030052617,26.925322341918932
D23.csv,99.8301998587928,51.85286873536252,0.28843626,46.548390197753946
